Name,tempo,beats,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,label
Megadeth - Holy Wars...The Punishment Due-9d4ui9q7eDM.mp3,112.5,337,0.566479747865137,0.04411214962601662,2393.4881339226167,2954.237666091179,4880.842709320929,0.04482393520198803,166.73723360781528,-42.26332570323877,49.598069322873826,6.144319561834688,18.00828511756869,-10.305459983817736,19.298992386394698,-6.18586022177493,2.0800893953121005,8.769348943720809,-3.4599061042605377,Metal
Escape the Fate - 'One For The Money'-xxIsmbVZuSI.mp3,90.66611842105263,266,0.4802810456552931,0.2867899537086487,3190.2986908274816,3436.1517206554495,6596.7920545454,0.07254192088533604,131.44257082874134,-43.38467480890147,40.78003935635608,-8.024356763034929,24.7490314628351,-9.517115018041931,19.472980096173092,-6.707982740409417,13.672615314639506,0.5787587704276008,8.149972739262235,Metal
Limp Bizkit - Break Stuff-ZpUYjpKg9KY.mp3,109.95678191489361,300,0.6156794505161576,0.1081124022603035,2216.3430444877763,2733.8836190037914,4605.049572364186,0.04850800157698249,155.75421359320995,-32.93960995356934,36.69186317739782,7.924437955188367,27.97488453427996,-5.065419805598216,13.112684896687528,4.148980071289871,8.1264719115737,4.9871551294964025,2.989717055504581,Metal
Rammstein - Sonne (Official Video)-StZcUAPRRac.mp3,74.89809782608695,224,0.5328493078304986,0.20229831337928772,3527.229057642937,3800.3723843595935,7626.142774646865,0.08535039092734133,130.62317617567894,-35.567855568410096,45.98900208667285,-16.663635182334733,32.116905308550486,-19.544062652886833,24.520095478314957,-12.588106405457063,14.415763417327756,-8.850943807581155,5.571601066174443,Metal
Tool - Stinkfist (Live DVD 2014)-NNPcTIW5qb4.mp3,87.890625,263,0.5242564173109082,0.17831534147262573,3406.8115371825274,3068.0030680016444,6436.960217172315,0.08970620028072411,136.59140615689068,-74.15157678576394,55.55406217759087,-9.377889364338,25.752317754406512,-10.016813857078262,20.37167526762817,-2.1864583279428857,-0.904748362720318,9.270863884744218,-2.363699558106188,Metal
Three Days Grace - Get Out Alive (Audio)-hpbZMZm0kbE.mp3,117.1875,333,0.4742461011664417,0.207169771194458,2951.3272017967165,3229.00042305869,6387.360378644228,0.061676842761169706,147.12902006828233,-36.97181273821892,45.63366018164037,-5.990234880101063,31.40897137887212,-8.794756066122709,13.099095325511001,0.6207682465929105,6.6712257203324965,-0.6078913910674046,-3.946159190005954,Metal
OZZY OSBOURNE - 'Mr. Crowley' Live 1981-G3LvhdFEOqs.mp3,95.33898305084746,280,0.4208967406933993,0.11074122041463852,2185.543860341738,2376.5025599928244,4230.274317077507,0.053642596642421186,183.36257406933174,-61.58100318217034,33.80295702069179,-7.7964445705892444,4.502228910403436,4.965414977407047,-2.13579441763232,11.487411970827772,4.325097639059549,3.448938028148768,3.388379824989444,Metal
Motionless In White - Brand New Numb (Official Audio)-8f2ZyO1q6qw.mp3,129.19921875,387,0.5480405338240948,0.26132431626319885,3429.9480729057695,3699.3955980160176,7184.102392049028,0.07603679771147769,127.32666874525762,-35.672457293172464,30.587356025082556,-17.828998641039163,27.82755987010376,-14.430840985661154,11.627633257968746,-4.340287998415399,16.188234455263245,-4.574865530835271,12.390047024277633,Metal
Ghost - Dance Macabre-7Gr63DiEUxw.mp3,126.04801829268293,379,0.5828761508839544,0.24796870350837708,2831.3060961682745,3469.1827008892874,6134.7406818401705,0.05072333273872871,129.80776918434543,-20.787610558506817,39.5183929191922,4.267490694217529,21.842523326384185,-1.7330135180331476,14.703846396711745,0.5773534582381639,11.623060095870908,0.08012386557338633,8.263360508797199,Metal
Volbeat - Leviathan-siIaaBIVbZE.mp3,90.7258064516129,269,0.4945940432199165,0.24940073490142822,2640.1115296706707,3034.3314188258005,5622.582087728135,0.0504482546867593,154.88047326420647,-49.24877543697913,52.834269788312795,-6.341796344341272,24.15296440778299,-4.680328812508038,11.771211194657498,4.809057002846441,3.193414492187953,6.655581877187907,4.987500960513829,Metal
Mötley Crüe - Wild Side (Official Music Video)-4Hihge6FFVw.mp3,114.84375,330,0.5586354931946175,0.0743570402264595,4116.080116908005,4040.762491514943,8996.13726825537,0.10464033475232198,121.37124506162435,-40.26281167754852,47.263327734062486,-31.055787879837638,25.42525876666521,-21.21879383625212,31.027411172764108,-10.768357339387451,20.187187041834253,-0.6712741332951132,5.487016018676104,Metal
Rage Against The Machine - Bulls On Parade-3L4YrGaR8E4.mp3,83.95522388059702,251,0.583569268909797,0.12725681066513062,3216.270835930173,3395.1123096921997,6805.307833609861,0.070027273846735,134.0102624666989,-44.43600139338349,56.85028308862027,-2.944500999781234,31.835665102005535,-5.474996125395056,16.946688594583726,-2.1573273309668455,-0.2709071928743537,-0.6508353232864386,1.368277659535347,Metal
Numb (Official Video) - Linkin Park-kXYiU_JCYtU.mp3,110.29411764705883,324,0.4173564175024013,0.17760424315929413,3054.9919258503473,3414.874413069963,6339.300726623607,0.06394939327669472,145.65100072236436,-43.12322598275079,42.57862927410646,-16.85367443649239,26.128570804159033,-14.022116093981486,14.237703447769517,-6.514016895893689,9.235403021946322,0.20024013524708517,5.820593209189901,Metal
Disturbed - Down With The Sickness [Official Music Video]-09LTT0xwdfw.mp3,90.7258064516129,272,0.6172235838636297,0.1705869734287262,3302.069303272507,3415.889194519788,6644.6909627577625,0.07260492780983349,131.54097379625583,-51.76692513342795,47.63152020993525,4.644145440111168,32.34754233379764,-6.884053177767839,18.16743876755652,-0.21240005339491305,12.568342104079788,5.082873128657013,7.419321010087927,Metal
Slayer - Raining Blood (Live)-cbyswHABG3Q.mp3,101.33272058823529,295,0.6100626774382656,0.040857672691345215,2763.822634794723,2408.7223558906153,5109.628824995767,0.08985590664102812,165.99717332955234,-85.53431932004455,54.48914811826531,-6.568313095788401,11.17928622750144,-4.434310837102532,7.824715728808862,7.33126747778822,11.855901638375537,-1.0948488565850245,1.896124313005041,Metal
Ghost - Square Hammer-VqoyKzgkqR4.mp3,130.8139534883721,381,0.5393260021076764,0.2504269480705261,3072.627310756306,3570.1861641407263,6535.037738504385,0.05830094327743541,141.83324569591227,-38.60340120291233,42.72052495104524,-3.0578309232565895,32.776541561503834,-8.061558091701738,12.717064543704886,-6.942072428987036,14.405097230243538,-1.7111375584765751,8.291729425108073,Metal
Five Finger Death Punch - Gone Away (Official Video)-BIQK4-9YFW0.mp3,106.13207547169812,308,0.5161778107342774,0.1757727414369583,2278.2882585935185,2833.1930361319846,4889.62135577151,0.04306310204765643,151.00397393817167,-16.376860193517317,25.43752318930257,-1.6202972299709069,17.357762282266933,-7.439823580865942,8.909515335875202,2.30142350156169,3.1904986457736992,3.6743705226547085,1.3958020761940346,Metal
Three Days Grace - Time Of Dying (Audio)-x9W598i7hGU.mp3,98.6842105263158,296,0.5040394178009434,0.24485725164413452,3348.880081256823,3464.699031481244,7143.294749200048,0.07730227676322884,141.61893765820392,-48.20019009500283,62.88128357504337,-14.694700540089709,30.15239146599608,-10.828890641713858,14.200086654065267,-7.20753309808106,4.148435150921407,4.632360927511788,0.23107125471968515,Metal
Five Finger Death Punch - House Of The Rising Sun-sXYIxJScSik.mp3,137.1951219512195,415,0.5160585959109176,0.1049448773264885,2377.538515831228,2932.790787692278,5056.623959320929,0.04559941008125445,160.13791145729004,-21.588869299835235,26.18757702542019,-4.925067020320704,18.724186215034674,-6.863648138319591,9.185181208569484,-0.9836013345122613,5.890841155626573,-0.7636563264427002,2.2840305448925413,Metal
Bad Wolves - Zombie (Official Video)-9XaS93WMRQQ.mp3,152.02702702702703,461,0.42300505771119257,0.23016488552093506,2524.1746970134027,3175.4996034846076,5469.392554515288,0.0497664374518547,165.71970297137148,-7.94632359971787,29.226146018515838,-19.326141124269892,28.3751967029682,-12.06002199546396,7.383217032489309,-7.6200726066314575,10.263101374507176,-0.6717032310483695,5.479365021681927,Metal
Limp Bizkit - My Way-Dn8vzTsnPps.mp3,96.98275862068965,287,0.5451558397596009,0.09886669367551804,2902.127095247282,3257.975020352272,5956.156764784309,0.06072446864259896,146.5146091140431,-35.29040843924164,36.66867907982059,-4.46120106937302,25.664704879056835,-5.042048672018424,12.521809739195692,-0.9203299468942123,9.926725406151505,-1.4786686706547543,6.8001618322810895,Metal
Slipknot - (Sic) (Audio)-m3I3-KTJbtY.mp3,129.19921875,383,0.6370317613699158,0.26641127467155457,3050.747250238383,3416.107276363457,6250.1955392559985,0.0651399437242002,139.7037070648639,-48.70606667035349,43.583993622126265,-4.196647675964526,29.260829877694373,-12.954204123816778,25.283159752528377,-4.081267564900057,14.74843625726097,-4.9520470369371505,5.122560418628214,Metal
DragonForce - Through The Fire And Flames (Official Video)-0jgrCKhxE1s.mp3,100.44642857142857,298,0.49766679781195206,0.09077826142311096,3223.127145627315,2539.0850829875353,6070.344442551553,0.10120268335950462,180.39528353407837,-109.87961325535684,77.4713512137256,-11.313623159652872,-2.4936488197402285,24.41579971376357,-20.546867606424605,25.641407939601212,-9.655769955650879,1.821072369992942,10.948228092582028,Metal
Somewhere I Belong (Official Video) - Linkin Park-zsCD5XCu6CM.mp3,108.17307692307692,326,0.5315637423985278,0.053416721522808075,3189.237909935019,3593.428390321679,6750.890225023702,0.06369961062492593,142.19499732538574,-39.19438712692872,39.41485288233057,-8.769623554748105,27.791351550396804,-11.333009631193466,15.390764410630208,-4.575317675831016,11.194205498085516,-2.1082608306882724,8.78293623940807,Metal
Rise - Katy Perry (STATE OF MINE cover) POLICE TRIBUTE-xwl1tnW5iYA.mp3,102.27272727272727,289,0.5187587328518328,0.266397088766098,2716.6801920787866,3405.2800176977753,6012.513147369044,0.04242329621207632,134.8405961729457,-21.094998824613914,47.53612145981307,-7.405334453360496,30.89684111603997,-11.679917227246937,19.885142857733637,1.792452509902266,12.221543756202827,5.351680909713571,6.131014318482497,Metal
Five Finger Death Punch - Battle Born-LyA1GL1touw.mp3,98.6842105263158,289,0.4989946533631652,0.15138478577136993,3012.967504681917,3325.328006854137,6604.435014962076,0.06158876927663546,154.95690432513774,-48.598992203535275,45.69198726710869,-21.964752398073085,32.14521775640345,-11.1332004104074,11.655949083182641,2.415477421932701,7.648367215129562,7.966431986392579,-1.703413464975356,Metal
Metallica - Enter Sandman [Official Music Video]-CD-E-LDc384.mp3,125.0,364,0.5842126469423617,0.21975067257881165,4020.628787450886,3997.866120914524,8638.599194121829,0.08674025914205084,118.33876713742836,-37.74092531030662,50.69255988216417,-3.736764809176652,36.43345386594173,-9.250391725552554,25.046920949478125,-4.502174509429761,11.927404692207201,-3.1649954960829865,6.891380994846212,Metal
Eruption Guitar Solo--Eddie Van Halen-z_lwocmL9dQ.mp3,100.44642857142857,304,0.3894829337794667,0.17127254605293274,3093.1243122151777,1735.7034554999595,4762.380284872008,0.1164161626070307,178.26788028269274,-154.43658746572365,49.08960008608348,18.121105849113658,-18.6270590985617,25.25556133104552,-19.22827938276159,10.552120303025342,7.555025903323078,-6.9083541065018705,16.385215524009634,Metal
In This Moment - Big Bad Wolf (Official Video)-j-qQ_brIsfY.mp3,120.18531976744185,327,0.5261150571379695,0.355231374502182,3397.1138206907444,3534.755692166608,7224.402148361914,0.07804875329552051,117.87728204971391,-34.58987771957437,39.957273870436374,-14.683769423943398,30.416799898872068,-7.185989859215455,22.00259977041343,-0.16141915492541667,9.832015911777974,1.4365532542100152,7.23628384859248,Metal
Castle of Glass (Official Video) - Linkin Park-ScNNfyq3d_w.mp3,108.17307692307692,202,0.40052395228267523,0.13546182215213776,1576.3726019675744,2096.797569956277,3203.4337779983407,0.031272191971957214,148.68938339480982,24.19318318654475,23.66061473868997,-5.31163192671665,13.727105449015573,-6.646962267221603,-1.7397377859054575,-5.216215984106061,-4.80674263135263,-5.498779387497309,0.40286090285765075,Metal
Slipknot - Before I Forget [OFFICIAL VIDEO]-qw2LU1yS7aw.mp3,137.1951219512195,402,0.5587614437052445,0.12729328870773315,3546.97064428455,3503.835054903575,7268.945636554871,0.08711868000414791,138.31399339478176,-59.07312542614603,51.875266736387125,-18.011480234318842,29.492162628853613,-12.769997530212633,14.639863630761358,-2.45211154366961,8.111634695491245,-1.4838991521534142,6.36572041416955,Metal
Incubus - Wish You Were Here (Official Music Video)-8295rOMvtQI.mp3,112.5,321,0.5774934848241389,0.15616503357887268,2318.3684771526864,3048.8258702194585,4895.3099075610335,0.04058720710069033,159.82446863416203,-29.712854311187957,40.813867150185295,-6.244901471546657,32.900627514864546,1.1677806910683324,16.97589314950268,2.7691281161458448,10.48562511049427,8.753934200657767,2.4313475005324143,Metal
Volbeat - Lola Montez (Live From Rock am Ring_2013)-FPJ1KIMArWA.mp3,156.25,469,0.5444402163542983,0.0641762986779213,2956.756002354601,3244.827011419023,6170.521839446551,0.058003391465690925,147.92147818317972,-56.182709550064445,49.920832527383915,-9.583999549605767,36.17606448443828,-10.255132480874716,18.87020423137293,4.6075023420314425,4.529072501154947,10.770325393680734,0.7174894109029415,Metal
Five Finger Death Punch - Blue on Black (Lyric Video)-deedpMSLIHI.mp3,156.60511363636363,451,0.5459232814497185,0.23659059405326843,3013.1512581140246,3670.0314167883175,7046.44489111177,0.054560611122532895,134.7008548824101,-16.625072857169044,48.76178432704583,-12.335077351120901,35.05587612772558,-14.93928808352021,20.02838438151768,-6.117261998132725,13.701895042065281,-0.6472703572368365,11.161535155131192,Metal
